bit16,bit24,bit16_hex,bit24_hex
0011110001011100,100010110100101011101110,3C5C,8B4AEE
0011110001011100,100010110100101011110001,3C5C,8B4AF1
0011110001011100,100010110100101011110011,3C5C,8B4AF3
0011110001011100,100010110100101011110110,3C5C,8B4AF6
0011110001011100,100010110100101011111000,3C5C,8B4AF8
0011110001011100,100010110100101011111011,3C5C,8B4AFB
0011110001011100,100010110100101011111101,3C5C,8B4AFD
0011110001011100,100010110100101100000000,3C5C,8B4B00
0011110001011100,100010110100101100000010,3C5C,8B4B02
0011110001011100,100010110100101100000101,3C5C,8B4B05
0011110001011100,100010110100101100000111,3C5C,8B4B07
0011110001011100,100010110100101100001010,3C5C,8B4B0A
0011110001011100,100010110100101100001100,3C5C,8B4B0C
0011110001011100,100010110100101100001111,3C5C,8B4B0F
0011110001011100,100010110100101100010001,3C5C,8B4B11
0011110001011100,100010110100101100010100,3C5C,8B4B14
0011110001011100,100010110100101100010110,3C5C,8B4B16
0011110001011100,100010110100101100011001,3C5C,8B4B19
0011110001011100,100010110100101100011011,3C5C,8B4B1B
0011110001011100,100010110100101100011110,3C5C,8B4B1E
0011110001011100,100010110100101100100000,3C5C,8B4B20
0011110001011100,100010110100101100100011,3C5C,8B4B23
0011110001011100,100010110100101100100101,3C5C,8B4B25
0011110001011100,100010110100101100101000,3C5C,8B4B28
0011110001011100,100010110100101100101010,3C5C,8B4B2A
0011110001011100,100010110100101100101101,3C5C,8B4B2D
0011110001011100,100010110100101100101111,3C5C,8B4B2F
0011110001011100,100010110100101100110010,3C5C,8B4B32
0011110001011100,100010110100101100110100,3C5C,8B4B34
0011110001011100,100010110100101100110111,3C5C,8B4B37
0011110001011100,100010110100101100111001,3C5C,8B4B39
0011110001011100,100010110100101100111100,3C5C,8B4B3C
0011110001011100,100010110100101100111110,3C5C,8B4B3E
0011110001011100,100010110100101101000001,3C5C,8B4B41
0011110001011100,100010110100101101000011,3C5C,8B4B43
0011110001011100,100010110100101101000110,3C5C,8B4B46
0011110001011100,100010110100101101001000,3C5C,8B4B48
0011110001011100,100010110100101101001011,3C5C,8B4B4B
0011110001011100,100010110100101101001101,3C5C,8B4B4D
0011110001011100,100010110100101101010000,3C5C,8B4B50
0011110001011100,100010110100101101010010,3C5C,8B4B52
0011110001011100,100010110100101101010101,3C5C,8B4B55
0011110001011100,100010110100101101010111,3C5C,8B4B57
0011110001011100,100010110100101101011010,3C5C,8B4B5A
0011110001011100,100010110100101101011100,3C5C,8B4B5C
0011110001011100,100010110100101101011111,3C5C,8B4B5F
0011110001011100,100010110100101101100001,3C5C,8B4B61
0011110001011100,100010110100101101100100,3C5C,8B4B64
0011110001011100,100010110100101101100110,3C5C,8B4B66
0011110001011100,100010110100101101101001,3C5C,8B4B69
0011110001011100,100010110100101101101011,3C5C,8B4B6B
0011110001011100,100010110100101101101110,3C5C,8B4B6E
0011110001011100,100010110100101101110000,3C5C,8B4B70
0011110001011100,100010110100101101110011,3C5C,8B4B73
0011110001011100,100010110100101101110101,3C5C,8B4B75
0011110001011100,100010110100101101111000,3C5C,8B4B78
0011110001011100,100010110100101101111010,3C5C,8B4B7A
0011110001011100,100010110100101101111101,3C5C,8B4B7D
0011110001011100,100010110100101101111111,3C5C,8B4B7F
0011110001011100,100010110100101110000010,3C5C,8B4B82
0011110001011100,100010110100101110000100,3C5C,8B4B84
0011110001011100,100010110100101110000111,3C5C,8B4B87
0011110001011100,100010110100101110001001,3C5C,8B4B89
0011110001011100,100010110100101110001100,3C5C,8B4B8C
0011110001011100,100010110100101110001110,3C5C,8B4B8E
0011110001011100,100010110100101110010001,3C5C,8B4B91
0011110001011100,100010110100101110010011,3C5C,8B4B93
0011110001011100,100010110100101110010110,3C5C,8B4B96
0011110001011100,100010110100101110011000,3C5C,8B4B98
0011110001011100,100010110100101110011011,3C5C,8B4B9B
0011110001011100,100010110100101110011101,3C5C,8B4B9D
0011110001011100,100010110100101110100000,3C5C,8B4BA0
0011110001011100,100010110100101110100010,3C5C,8B4BA2
0011110001011100,100010110100101110100101,3C5C,8B4BA5
0011110001011100,100010110100101110100111,3C5C,8B4BA7
0011110001011100,100010110100101110101010,3C5C,8B4BAA
0011110001011100,100010110100101110101100,3C5C,8B4BAC
0011110001011100,100010110100101110101111,3C5C,8B4BAF
0011110001011100,100010110100101110110001,3C5C,8B4BB1
0011110001011100,100010110100101110110100,3C5C,8B4BB4
0011110001011100,100010110100101110110110,3C5C,8B4BB6
0011110001011100,100010110100101110111001,3C5C,8B4BB9
0011110001011100,100010110100101110111011,3C5C,8B4BBB
0011110001011100,100010110100101110111110,3C5C,8B4BBE
0011110001011100,100010110100101111000000,3C5C,8B4BC0
0011110001011100,100010110100101111000011,3C5C,8B4BC3
0011110001011100,100010110100101111000101,3C5C,8B4BC5
0011110001011100,100010110100101111001000,3C5C,8B4BC8
0011110001011100,100010110100101111001010,3C5C,8B4BCA
0011110001011100,100010110100101111001101,3C5C,8B4BCD
0011110001011100,100010110100101111001111,3C5C,8B4BCF
0011110001011100,100010110100101111010010,3C5C,8B4BD2
0011110001011100,100010110100101111010100,3C5C,8B4BD4
0011110001011100,100010110100101111010111,3C5C,8B4BD7
0011110001011100,100010110100101111011001,3C5C,8B4BD9
0011110001011100,100010110100101111011100,3C5C,8B4BDC
0011110001011100,100010110100101111011110,3C5C,8B4BDE
0011110001011100,100010110100101111100001,3C5C,8B4BE1
0011110001011100,100010110100101111100011,3C5C,8B4BE3
0011110001011100,100010110100101111100110,3C5C,8B4BE6
0011110001011100,100010110100101111101000,3C5C,8B4BE8
0011110001011100,100010110100101111101011,3C5C,8B4BEB
0011110001011100,100010110100101111101101,3C5C,8B4BED
0011110001011100,100010110100101111110000,3C5C,8B4BF0
0011110001011100,100010110100101111110010,3C5C,8B4BF2
0011110001011100,100010110100101111110101,3C5C,8B4BF5
0011110001011100,100010110100101111110111,3C5C,8B4BF7
0011110001011100,100010110100101111111010,3C5C,8B4BFA
0011110001011100,100010110100101111111100,3C5C,8B4BFC
0011110001011100,100010110100101111111111,3C5C,8B4BFF
0011110001011100,100010110100110000000001,3C5C,8B4C01
0011110001011100,100010110100110000000100,3C5C,8B4C04
0011110001011100,100010110100110000000110,3C5C,8B4C06
0011110001011100,100010110100110000001001,3C5C,8B4C09
0011110001011100,100010110100110000001011,3C5C,8B4C0B
0011110001011100,100010110100110000001110,3C5C,8B4C0E
0011110001011100,100010110100110000010000,3C5C,8B4C10
0011110001011100,100010110100110000010011,3C5C,8B4C13
0011110001011100,100010110100110000010101,3C5C,8B4C15
0011110001011100,100010110100110000011000,3C5C,8B4C18
0011110001011100,100010110100110000011010,3C5C,8B4C1A
0011110001011100,100010110100110000011101,3C5C,8B4C1D
0011110001011100,100010110100110000011111,3C5C,8B4C1F
0011110001011100,100010110100110000100010,3C5C,8B4C22
0011110001011100,100010110100110000100100,3C5C,8B4C24
0011110001011100,100010110100110000100111,3C5C,8B4C27
0011110001011100,100010110100110000101001,3C5C,8B4C29
0011110001011100,100010110100110000101100,3C5C,8B4C2C
0011110001011100,100010110100110000101110,3C5C,8B4C2E
0011110001011100,100010110100110000110001,3C5C,8B4C31
0011110001011100,100010110100110000110011,3C5C,8B4C33
0011110001011100,100010110100110000110110,3C5C,8B4C36
0011110001011100,100010110100110000111000,3C5C,8B4C38
0011110001011100,100010110100110000111011,3C5C,8B4C3B
0011110001011100,100010110100110000111101,3C5C,8B4C3D
0011110001011100,100010110100110001000000,3C5C,8B4C40
0011110001011100,100010110100110001000010,3C5C,8B4C42
0011110001011100,100010110100110001000101,3C5C,8B4C45
0011110001011100,100010110100110001000111,3C5C,8B4C47
0011110001011100,100010110100110001001010,3C5C,8B4C4A
0011110001011100,100010110100110001001100,3C5C,8B4C4C
0011110001011100,100010110100110001001111,3C5C,8B4C4F
0011110001011100,100010110100110001010001,3C5C,8B4C51
0011110001011100,100010110100110001010100,3C5C,8B4C54
0011110001011100,100010110100110001010110,3C5C,8B4C56
0011110001011100,100010110100110001011001,3C5C,8B4C59
0011110001011100,100010110100110001011011,3C5C,8B4C5B
0011110001011100,100010110100110001011110,3C5C,8B4C5E
0011110001011100,100010110100110001100000,3C5C,8B4C60
0011110001011100,100010110100110001100011,3C5C,8B4C63
0011110001011100,100010110100110001100101,3C5C,8B4C65
0011110001011100,100010110100110001101000,3C5C,8B4C68
0011110001011100,100010110100110001101010,3C5C,8B4C6A
0011110001011100,100010110100110001101101,3C5C,8B4C6D
0011110001011100,100010110100110001101111,3C5C,8B4C6F
0011110001011100,100010110100110001110010,3C5C,8B4C72
0011110001011100,100010110100110001110100,3C5C,8B4C74
0011110001011100,100010110100110001110111,3C5C,8B4C77
0011110001011100,100010110100110001111001,3C5C,8B4C79
0011110001011100,100010110100110001111100,3C5C,8B4C7C
0011110001011100,100010110100110001111110,3C5C,8B4C7E
0011110001011100,100010110100110010000001,3C5C,8B4C81
0011110001011100,100010110100110010000011,3C5C,8B4C83
0011110001011100,100010110100110010000110,3C5C,8B4C86
0011110001011100,100010110100110010001000,3C5C,8B4C88
0011110001011100,100010110100110010001011,3C5C,8B4C8B
0011110001011100,100010110100110010001101,3C5C,8B4C8D
0011110001011100,100010110100110010010000,3C5C,8B4C90
0011110001011100,100010110100110010010010,3C5C,8B4C92
0011110001011100,100010110100110010010101,3C5C,8B4C95
0011110001011100,100010110100110010010111,3C5C,8B4C97
0011110001011100,100010110100110010011010,3C5C,8B4C9A
0011110001011100,100010110100110010011100,3C5C,8B4C9C
0011110001011100,100010110100110010011111,3C5C,8B4C9F
0011110001011100,100010110100110010100001,3C5C,8B4CA1
0011110001011100,100010110100110010100100,3C5C,8B4CA4
0011110001011100,100010110100110010100110,3C5C,8B4CA6
0011110001011100,100010110100110010101001,3C5C,8B4CA9
0011110001011100,100010110100110010101011,3C5C,8B4CAB
0011110001011100,100010110100110010101110,3C5C,8B4CAE
0011110001011100,100010110100110010110000,3C5C,8B4CB0
0011110001011100,100010110100110010110011,3C5C,8B4CB3
0011110001011100,100010110100110010110101,3C5C,8B4CB5
0011110001011100,100010110100110010111000,3C5C,8B4CB8
0011110001011100,100010110100110010111010,3C5C,8B4CBA
0011110001011100,100010110100110010111101,3C5C,8B4CBD
0011110001011100,100010110100110010111111,3C5C,8B4CBF
0011110001011100,100010110100110011000010,3C5C,8B4CC2
0011110001011100,100010110100110011000100,3C5C,8B4CC4
0011110001011100,100010110100110011000111,3C5C,8B4CC7
0011110001011100,100010110100110011001001,3C5C,8B4CC9
0011110001011100,100010110100110011001100,3C5C,8B4CCC
0011110001011100,100010110100110011001110,3C5C,8B4CCE
0011110001011100,100010110100110011010001,3C5C,8B4CD1
0011110001011100,100010110100110011010011,3C5C,8B4CD3
0011110001011100,100010110100110011010110,3C5C,8B4CD6
0011110001011100,100010110100110011011000,3C5C,8B4CD8
0011110001011100,100010110100110011011011,3C5C,8B4CDB
0011110001011100,100010110100110011011101,3C5C,8B4CDD
0011110001011100,100010110100110011100000,3C5C,8B4CE0
0011110001011100,100010110100110011100010,3C5C,8B4CE2
0011110001011100,100010110100110011100101,3C5C,8B4CE5
0011110001011100,100010110100110011100111,3C5C,8B4CE7
0011110001011100,100010110100110011101010,3C5C,8B4CEA
0011110001011100,100010110100110011101100,3C5C,8B4CEC
0011110001011100,100010110100110011101111,3C5C,8B4CEF
0011110001011100,100010110100110011110001,3C5C,8B4CF1
0011110001011100,100010110100110011110100,3C5C,8B4CF4
0011110001011100,100010110100110011110110,3C5C,8B4CF6
0011110001011100,100010110100110011111001,3C5C,8B4CF9
0011110001011100,100010110100110011111011,3C5C,8B4CFB
0011110001011100,100010110100110011111110,3C5C,8B4CFE
0011110001011100,100010110100110100000000,3C5C,8B4D00
0011110001011100,100010110100110100000011,3C5C,8B4D03
0011110001011100,100010110100110100000101,3C5C,8B4D05
0011110001011100,100010110100110100001000,3C5C,8B4D08
0011110001011100,100010110100110100001010,3C5C,8B4D0A
0011110001011100,100010110100110100001101,3C5C,8B4D0D
0011110001011100,100010110100110100001111,3C5C,8B4D0F
0011110001011100,100010110100110100010010,3C5C,8B4D12
0011110001011100,100010110100110100010100,3C5C,8B4D14
0011110001011100,100010110100110100010111,3C5C,8B4D17
0011110001011100,100010110100110100011001,3C5C,8B4D19
0011110001011100,100010110100110100011100,3C5C,8B4D1C
0011110001011100,100010110100110100011110,3C5C,8B4D1E
0011110001011100,100010110100110100100001,3C5C,8B4D21
0011110001011100,100010110100110100100011,3C5C,8B4D23
0011110001011100,100010110100110100100110,3C5C,8B4D26
0011110001011100,100010110100110100101000,3C5C,8B4D28
0011110001011100,100010110100110100101011,3C5C,8B4D2B
0011110001011100,100010110100110100101101,3C5C,8B4D2D
0011110001011100,100010110100110100110000,3C5C,8B4D30
0011110001011100,100010110100110100110010,3C5C,8B4D32
0011110001011100,100010110100110100110101,3C5C,8B4D35
0011110001011100,100010110100110100110111,3C5C,8B4D37
0011110001011100,100010110100110100111010,3C5C,8B4D3A
0011110001011100,100010110100110100111100,3C5C,8B4D3C
0011110001011100,100010110100110100111111,3C5C,8B4D3F
0011110001011100,100010110100110101000001,3C5C,8B4D41
0011110001011100,100010110100110101000100,3C5C,8B4D44
0011110001011100,100010110100110101000110,3C5C,8B4D46
0011110001011100,100010110100110101001001,3C5C,8B4D49
0011110001011100,100010110100110101001011,3C5C,8B4D4B
0011110001011100,100010110100110101001110,3C5C,8B4D4E
0011110001011100,100010110100110101010000,3C5C,8B4D50
0011110001011100,100010110100110101010011,3C5C,8B4D53
0011110001011100,100010110100110101010101,3C5C,8B4D55
0011110001011100,100010110100110101011000,3C5C,8B4D58
0011110001011100,100010110100110101011010,3C5C,8B4D5A
0011110001011100,100010110100110101011101,3C5C,8B4D5D
0011110001011100,100010110100110101011111,3C5C,8B4D5F
0011110001011100,100010110100110101100010,3C5C,8B4D62
0011110001011100,100010110100110101100100,3C5C,8B4D64
0011110001011100,100010110100110101100111,3C5C,8B4D67
0011110001011100,100010110100110101101001,3C5C,8B4D69
0011110001011100,100010110100110101101100,3C5C,8B4D6C
0011110001011100,100010110100110101101110,3C5C,8B4D6E
0011110001011100,100010110100110101110001,3C5C,8B4D71
0011110001011100,100010110100110101110011,3C5C,8B4D73
0011110001011100,100010110100110101110110,3C5C,8B4D76
0011110001011100,100010110100110101111000,3C5C,8B4D78
0011110001011100,100010110100110101111011,3C5C,8B4D7B
0011110001011100,100010110100110101111101,3C5C,8B4D7D
0011110001011100,100010110100110110000000,3C5C,8B4D80
0011110001011100,100010110100110110000010,3C5C,8B4D82
0011110001011100,100010110100110110000101,3C5C,8B4D85
0011110001011100,100010110100110110000111,3C5C,8B4D87
0011110001011100,100010110100110110001010,3C5C,8B4D8A
0011110001011100,100010110100110110001100,3C5C,8B4D8C
0011110001011100,100010110100110110001111,3C5C,8B4D8F
0011110001011100,100010110100110110010001,3C5C,8B4D91
0011110001011100,100010110100110110010100,3C5C,8B4D94
0011110001011100,100010110100110110010110,3C5C,8B4D96
0011110001011100,100010110100110110011001,3C5C,8B4D99
0011110001011100,100010110100110110011011,3C5C,8B4D9B
0011110001011100,100010110100110110011110,3C5C,8B4D9E
0011110001011100,100010110100110110100000,3C5C,8B4DA0
0011110001011100,100010110100110110100011,3C5C,8B4DA3
0011110001011100,100010110100110110100101,3C5C,8B4DA5
0011110001011100,100010110100110110101000,3C5C,8B4DA8
0011110001011100,100010110100110110101010,3C5C,8B4DAA
0011110001011100,100010110100110110101101,3C5C,8B4DAD
0011110001011100,100010110100110110101111,3C5C,8B4DAF
0011110001011100,100010110100110110110010,3C5C,8B4DB2
0011110001011100,100010110100110110110100,3C5C,8B4DB4
0011110001011100,100010110100110110110111,3C5C,8B4DB7
0011110001011100,100010110100110110111001,3C5C,8B4DB9
0011110001011100,100010110100110110111100,3C5C,8B4DBC
0011110001011100,100010110100110110111110,3C5C,8B4DBE
0011110001011100,100010110100110111000001,3C5C,8B4DC1
0011110001011100,100010110100110111000011,3C5C,8B4DC3
0011110001011100,100010110100110111000110,3C5C,8B4DC6
0011110001011100,100010110100110111001000,3C5C,8B4DC8
0011110001011100,100010110100110111001011,3C5C,8B4DCB
0011110001011100,100010110100110111001101,3C5C,8B4DCD
0011110001011100,100010110100110111010000,3C5C,8B4DD0
0011110001011100,100010110100110111010010,3C5C,8B4DD2
0011110001011100,100010110100110111010101,3C5C,8B4DD5
0011110001011100,100010110100110111010111,3C5C,8B4DD7
0011110001011100,100010110100110111011010,3C5C,8B4DDA
0011110001011100,100010110100110111011100,3C5C,8B4DDC
0011110001011100,100010110100110111011111,3C5C,8B4DDF
0011110001011100,100010110100110111100001,3C5C,8B4DE1
0011110001011100,100010110100110111100100,3C5C,8B4DE4
0011110001011100,100010110100110111100110,3C5C,8B4DE6
0011110001011100,100010110100110111101001,3C5C,8B4DE9
0011110001011100,100010110100110111101011,3C5C,8B4DEB
0011110001011100,100010110100000000000010,3C5C,8B4002
0011110001011100,100010110100000000000100,3C5C,8B4004
0011110001011100,100010110100000000000111,3C5C,8B4007
0011110001011100,100010110100000000001001,3C5C,8B4009
0011110001011100,100010110100000000001100,3C5C,8B400C
0011110001011100,100010110100000000001110,3C5C,8B400E
0011110001011100,100010110100000000010001,3C5C,8B4011
0011110001011100,100010110100000000010011,3C5C,8B4013
0011110001011100,100010110100000000010110,3C5C,8B4016
0011110001011100,100010110100000000011000,3C5C,8B4018
0011110001011100,100010110100000000011011,3C5C,8B401B
0011110001011100,100010110100000000011101,3C5C,8B401D
0011110001011100,100010110100000000100000,3C5C,8B4020
0011110001011100,100010110100000000100010,3C5C,8B4022
0011110001011100,100010110100000000100101,3C5C,8B4025
0011110001011100,100010110100000000100111,3C5C,8B4027
0011110001011100,100010110100000000101010,3C5C,8B402A
0011110001011100,100010110100000000101100,3C5C,8B402C
0011110001011100,100010110100000000101111,3C5C,8B402F
0011110001011100,100010110100000000110001,3C5C,8B4031
0011110001011100,100010110100000000110100,3C5C,8B4034
0011110001011100,100010110100000000110110,3C5C,8B4036
0011110001011100,100010110100000000111001,3C5C,8B4039
0011110001011100,100010110100000000111011,3C5C,8B403B
0011110001011100,100010110100000000111110,3C5C,8B403E
0011110001011100,100010110100000001000000,3C5C,8B4040
0011110001011100,100010110100000001000011,3C5C,8B4043
0011110001011100,100010110100000001000101,3C5C,8B4045
0011110001011100,100010110100000001001000,3C5C,8B4048
0011110001011100,100010110100000001001010,3C5C,8B404A
0011110001011100,100010110100000001001101,3C5C,8B404D
0011110001011100,100010110100000001001111,3C5C,8B404F
0011110001011100,100010110100000001010010,3C5C,8B4052
0011110001011100,100010110100000001010100,3C5C,8B4054
0011110001011100,100010110100000001010111,3C5C,8B4057
0011110001011100,100010110100000001011001,3C5C,8B4059
0011110001011100,100010110100000001011100,3C5C,8B405C
0011110001011100,100010110100000001011110,3C5C,8B405E
0011110001011100,100010110100000001100001,3C5C,8B4061
0011110001011100,100010110100000001100011,3C5C,8B4063
0011110001011100,100010110100000001100110,3C5C,8B4066
0011110001011100,100010110100000001101000,3C5C,8B4068
0011110001011100,100010110100000001101011,3C5C,8B406B
0011110001011100,100010110100000001101101,3C5C,8B406D
0011110001011100,100010110100000001110000,3C5C,8B4070
0011110001011100,100010110100000001110010,3C5C,8B4072
0011110001011100,100010110100000001110101,3C5C,8B4075
0011110001011100,100010110100000001110111,3C5C,8B4077
0011110001011100,100010110100000001111010,3C5C,8B407A
0011110001011100,100010110100000001111100,3C5C,8B407C
0011110001011100,100010110100000001111111,3C5C,8B407F
0011110001011100,100010110100000010000001,3C5C,8B4081
0011110001011100,100010110100000010000100,3C5C,8B4084
0011110001011100,100010110100000010000110,3C5C,8B4086
0011110001011100,100010110100000010001001,3C5C,8B4089
0011110001011100,100010110100000010001011,3C5C,8B408B
0011110001011100,100010110100000010001110,3C5C,8B408E
0011110001011100,100010110100000010010000,3C5C,8B4090
0011110001011100,100010110100000010010011,3C5C,8B4093
0011110001011100,100010110100000010010101,3C5C,8B4095
0011110001011100,100010110100000010011000,3C5C,8B4098
0011110001011100,100010110100000010011010,3C5C,8B409A
0011110001011100,100010110100000010011101,3C5C,8B409D
0011110001011100,100010110100000010011111,3C5C,8B409F
0011110001011100,100010110100000010100010,3C5C,8B40A2
0011110001011100,100010110100000010100100,3C5C,8B40A4
0011110001011100,100010110100000010100111,3C5C,8B40A7
0011110001011100,100010110100000010101001,3C5C,8B40A9
0011110001011100,100010110100000010101100,3C5C,8B40AC
0011110001011100,100010110100000010101110,3C5C,8B40AE
0011110001011100,100010110100000010110001,3C5C,8B40B1
0011110001011100,100010110100000010110011,3C5C,8B40B3
0011110001011100,100010110100000010110110,3C5C,8B40B6
0011110001011100,100010110100000010111000,3C5C,8B40B8
0011110001011100,100010110100000010111011,3C5C,8B40BB
0011110001011100,100010110100000010111101,3C5C,8B40BD
0011110001011100,100010110100000011000000,3C5C,8B40C0
0011110001011100,100010110100000011000010,3C5C,8B40C2
0011110001011100,100010110100000011000101,3C5C,8B40C5
0011110001011100,100010110100000011000111,3C5C,8B40C7
0011110001011100,100010110100000011001010,3C5C,8B40CA
0011110001011100,100010110100000011001100,3C5C,8B40CC
0011110001011100,100010110100000011001111,3C5C,8B40CF
0011110001011100,100010110100000011010001,3C5C,8B40D1
0011110001011100,100010110100000011010100,3C5C,8B40D4
0011110001011100,100010110100000011010110,3C5C,8B40D6
0011110001011100,100010110100000011011001,3C5C,8B40D9
0011110001011100,100010110100000011011011,3C5C,8B40DB
0011110001011100,100010110100000011011110,3C5C,8B40DE
0011110001011100,100010110100000011100000,3C5C,8B40E0
0011110001011100,100010110100000011100011,3C5C,8B40E3
0011110001011100,100010110100000011100101,3C5C,8B40E5
0011110001011100,100010110100000011101000,3C5C,8B40E8
0011110001011100,100010110100000011101010,3C5C,8B40EA
0011110001011100,100010110100000011101101,3C5C,8B40ED
0011110001011100,100010110100000011101111,3C5C,8B40EF
0011110001011100,100010110100000011110010,3C5C,8B40F2
0011110001011100,100010110100000011110100,3C5C,8B40F4
0011110001011100,100010110100000011110111,3C5C,8B40F7
0011110001011100,100010110100000011111001,3C5C,8B40F9
0011110001011100,100010110100000011111100,3C5C,8B40FC
0011110001011100,100010110100000011111110,3C5C,8B40FE
0011110001011100,100010110100000100000001,3C5C,8B4101
0011110001011100,100010110100000100000011,3C5C,8B4103
0011110001011100,100010110100000100000110,3C5C,8B4106
0011110001011100,100010110100000100001000,3C5C,8B4108
0011110001011100,100010110100000100001011,3C5C,8B410B
0011110001011100,100010110100000100001101,3C5C,8B410D
0011110001011100,100010110100000100010000,3C5C,8B4110
0011110001011100,100010110100000100010010,3C5C,8B4112
0011110001011100,100010110100000100010101,3C5C,8B4115
0011110001011100,100010110100000100010111,3C5C,8B4117
0011110001011100,100010110100000100011010,3C5C,8B411A
0011110001011100,100010110100000100011100,3C5C,8B411C
0011110001011100,100010110100000100011111,3C5C,8B411F
0011110001011100,100010110100000100100001,3C5C,8B4121
0011110001011100,100010110100000100100100,3C5C,8B4124
0011110001011100,100010110100000100100110,3C5C,8B4126
0011110001011100,100010110100000100101001,3C5C,8B4129
0011110001011100,100010110100000100101011,3C5C,8B412B
0011110001011100,100010110100000100101110,3C5C,8B412E
0011110001011100,100010110100000100110000,3C5C,8B4130
0011110001011100,100010110100000100110011,3C5C,8B4133
0011110001011100,100010110100000100110101,3C5C,8B4135
0011110001011100,100010110100000100111000,3C5C,8B4138
0011110001011100,100010110100000100111010,3C5C,8B413A
0011110001011100,100010110100000100111101,3C5C,8B413D
0011110001011100,100010110100000100111111,3C5C,8B413F
0011110001011100,100010110100000101000010,3C5C,8B4142
0011110001011100,100010110100000101000100,3C5C,8B4144
0011110001011100,100010110100000101000111,3C5C,8B4147
0011110001011100,100010110100000101001001,3C5C,8B4149
0011110001011100,100010110100000101001100,3C5C,8B414C
0011110001011100,100010110100000101001110,3C5C,8B414E
0011110001011100,100010110100000101010001,3C5C,8B4151
0011110001011100,100010110100000101010011,3C5C,8B4153
0011110001011100,100010110100000101010110,3C5C,8B4156
0011110001011100,100010110100000101011000,3C5C,8B4158
0011110001011100,100010110100000101011011,3C5C,8B415B
0011110001011100,100010110100000101011101,3C5C,8B415D
0011110001011100,100010110100000101100000,3C5C,8B4160
0011110001011100,100010110100000101100010,3C5C,8B4162
0011110001011100,100010110100000101100101,3C5C,8B4165
0011110001011100,100010110100000101100111,3C5C,8B4167
0011110001011100,100010110100000101101010,3C5C,8B416A
0011110001011100,100010110100000101101100,3C5C,8B416C
0011110001011100,100010110100000101101111,3C5C,8B416F
0011110001011100,100010110100000101110001,3C5C,8B4171
0011110001011100,100010110100000101110100,3C5C,8B4174
0011110001011100,100010110100000101110110,3C5C,8B4176
0011110001011100,100010110100000101111001,3C5C,8B4179
0011110001011100,100010110100000101111011,3C5C,8B417B
0011110001011100,100010110100000101111110,3C5C,8B417E
0011110001011100,100010110100000110000000,3C5C,8B4180
0011110001011100,100010110100000110000011,3C5C,8B4183
0011110001011100,100010110100000110000101,3C5C,8B4185
0011110001011100,100010110100000110001000,3C5C,8B4188
0011110001011100,100010110100000110001010,3C5C,8B418A
0011110001011100,100010110100000110001101,3C5C,8B418D
0011110001011100,100010110100000110001111,3C5C,8B418F
0011110001011100,100010110100000110010010,3C5C,8B4192
0011110001011100,100010110100000110010100,3C5C,8B4194
0011110001011100,100010110100000110010111,3C5C,8B4197
0011110001011100,100010110100000110011001,3C5C,8B4199
0011110001011100,100010110100000110011100,3C5C,8B419C
0011110001011100,100010110100000110011110,3C5C,8B419E
0011110001011100,100010110100000110100001,3C5C,8B41A1
0011110001011100,100010110100000110100011,3C5C,8B41A3
0011110001011100,100010110100000110100110,3C5C,8B41A6
0011110001011100,100010110100000110101000,3C5C,8B41A8
0011110001011100,100010110100000110101011,3C5C,8B41AB
0011110001011100,100010110100000110101101,3C5C,8B41AD
0011110001011100,100010110100000110110000,3C5C,8B41B0
0011110001011100,100010110100000110110010,3C5C,8B41B2
0011110001011100,100010110100000110110101,3C5C,8B41B5
0011110001011100,100010110100000110110111,3C5C,8B41B7
0011110001011100,100010110100000110111010,3C5C,8B41BA
0011110001011100,100010110100000110111100,3C5C,8B41BC
0011110001011100,100010110100000110111111,3C5C,8B41BF
0011110001011100,100010110100000111000001,3C5C,8B41C1
0011110001011100,100010110100000111000100,3C5C,8B41C4
0011110001011100,100010110100000111000110,3C5C,8B41C6
0011110001011100,100010110100000111001001,3C5C,8B41C9
0011110001011100,100010110100000111001011,3C5C,8B41CB
0011110001011100,100010110100000111001110,3C5C,8B41CE
0011110001011100,100010110100000111010000,3C5C,8B41D0
0011110001011100,100010110100000111010011,3C5C,8B41D3
0011110001011100,100010110100000111010101,3C5C,8B41D5
0011110001011100,100010110100000111011000,3C5C,8B41D8
0011110001011100,100010110100000111011010,3C5C,8B41DA
0011110001011100,100010110100000111011101,3C5C,8B41DD
0011110001011100,100010110100000111011111,3C5C,8B41DF
0011110001011100,100010110100000111100010,3C5C,8B41E2
0011110001011100,100010110100000111100100,3C5C,8B41E4
0011110001011100,100010110100000111100111,3C5C,8B41E7
0011110001011100,100010110100000111101001,3C5C,8B41E9
0011110001011100,100010110100000111101100,3C5C,8B41EC
0011110001011100,100010110100000111101110,3C5C,8B41EE
0011110001011100,100010110100000111110001,3C5C,8B41F1
0011110001011100,100010110100000111110011,3C5C,8B41F3
0011110001011100,100010110100000111110110,3C5C,8B41F6
0011110001011100,100010110100000111111000,3C5C,8B41F8
0011110001011100,100010110100000111111011,3C5C,8B41FB
0011110001011100,100010110100000111111101,3C5C,8B41FD
0011110001011100,100010110100001000000000,3C5C,8B4200
0011110001011100,100010110100001000000010,3C5C,8B4202
0011110001011100,100010110100001000000101,3C5C,8B4205
0011110001011100,100010110100001000000111,3C5C,8B4207
